device_brand,os,screen_size,X4g,X5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_new_price,normalized_used_price
Samsung,Android,15.42,yes,no,12,32,128,6,4500,187,2019,325,5.936110387,4.955756633
Samsung,Android,25.43,yes,no,13,8,64,4,7600,653,2019,430,6.396179374,4.989071116
Samsung,Android,15.32,yes,yes,12,10,256,12,3500,168,2019,190,7.003628936,4.997685135
Samsung,Android,25.53,yes,no,12,8,128,6,7040,420,2019,517,6.396729635,5.438209735
Samsung,Android,20.32,yes,no,8,2,32,2,5100,169,2019,313,4.866148876,3.984343667
Samsung,Android,12.7,yes,no,16,5,32,3,2800,172,2019,222,5.557098295,4.454579827
Samsung,Android,20.32,yes,no,5,2,16,2,4200,338,2015,852,5.401640809,4.7051965
Others,Android,16.59,yes,no,2,16,64,4,4000,193,2020,168,5.435990172,4.314015424
Others,Android,15.77,yes,no,2,5,64,4,4000,184.7,2020,299,4.871219958,4.358246106
Others,Android,20.32,no,no,0.3,2,16,1,3600,330,2020,290,4.488411625,4.053522568
Others,Android,15.44,yes,no,2,8,32,2,3500,191.6,2020,243,5.140434732,3.990279503
Others,Android,17.78,no,no,8,0.3,8,1,2000,242,2019,513,3.873905683,2.822568655
Others,Android,25.43,no,no,0.3,2,16,1,4000,505.2,2019,452,4.604770106,4.538068382
Others,Android,12.88,yes,no,8,5,16,2,2700,138,2019,440,4.626050664,4.175002465
Others,Android,16.23,yes,no,8,16,64,4,3450,176.6,2019,335,5.882458506,4.995657011
Others,Android,20.32,no,no,2,2,32,3,4000,355,2020,221,4.605969866,4.42424765
Others,Android,20.32,no,no,2,2,32,2,4000,355,2020,276,4.386640972,4.210645018
Others,Android,20.55,yes,no,8,0.3,16,2,2000,374,2013,1064,5.63917284,4.414977735
Apple,Others,30.71,yes,no,12,7,128,6,9720,641,2020,220,6.907335191,5.847392078
Apple,Others,27.94,yes,no,12,7,128,6,5770.5,471,2020,248,6.684724221,5.691237447
Apple,Others,25.45,yes,no,8,1.2,32,3,8827,483,2019,313,5.8518001,5.204446151
Apple,iOS,27.94,yes,no,12,7,64,4,7812,468,2018,601,6.779603675,5.359835707
Apple,iOS,18.01,yes,no,8,1.2,16,2,5124,299,2015,827,5.891809944,4.562680134
Asus,Android,15.24,no,no,13,2,16,2,3230,196,2014,840,5.307078872,4.539564429
Asus,Android,15.24,no,no,13,2,16,2,3300,196,2014,1073,5.521220889,4.327966358
Others,Android,15.24,no,no,8,8,32,1,2800,185,2019,513,4.351438553,4.304335327
Others,Android,12.83,no,no,8,8,32,1,2200,158,2019,213,4.222737777,4.170842533
Others,Android,12.7,no,no,5,5,32,1,3400,146,2019,184,3.896300045,3.764218811
Others,Android,10.29,no,no,5,0.3,4,0.5,1760,136,2013,1091,5.303901745,4.05386973
Others,Android,12.83,yes,no,13,5,32,3,4200,206.5,2020,214,5.704815274,4.796864349
Others,Android,14.35,yes,no,12,8,64,4,3100,210,2019,247,6.08201341,4.476882166
Acer,Android,25.43,no,no,5,2,16,1,2700,508,2014,578,5.257755755,4.836599317
Acer,Android,25.43,no,no,5,2,32,2,2700,508,2014,918,5.438296677,4.691072615
Alcatel,Others,5.18,yes,no,2,5,4,0.5,3230,90,2019,356,3.918998619,3.247268899
Alcatel,Android,17.78,yes,no,5,2,8,1,3240,295.1,2016,662,4.867688285,4.182202803
Alcatel,Android,20.32,no,no,0.3,0.3,16,0.5,3240,325,2014,1050,4.600860914,3.848230872
Alcatel,Android,17.78,yes,no,3,0.3,4,1,3240,279,2014,1046,5.253372301,4.46326094
Alcatel,Android,17.78,no,no,0.3,0.3,16,0.5,2840,285,2014,770,4.39592954,3.713572067
Alcatel,Android,17.78,no,no,2,0.3,4,1,3240,285,2014,759,5.080410082,3.989354348
Alcatel,Android,17.78,no,no,0.3,0.3,4,1,1800,390,2013,1041,4.604169686,4.307303088
Alcatel,Android,17.78,no,no,3,0.3,4,1,1800,350,2013,932,4.949823155,4.432244351
Alcatel,Android,20.32,no,no,2,0.3,8,1,1800,400,2013,836,4.941285216,4.357990057
Alcatel,Android,17.78,no,no,0.3,0.3,4,1,3240,350,2013,737,4.609859175,4.124226937
Alcatel,Android,17.78,no,no,2,0.3,8,1,3300,350,2013,1057,4.709800435,4.129550818
Alcatel,Android,16.56,yes,no,5,8,64,4,4000,178,2019,187,5.016020766,4.297149343
Alcatel,Android,12.83,yes,no,5,5,16,1,2460,153.2,2019,473,4.404154987,3.78487122
Alcatel,Android,20.32,yes,no,5,2,16,1,4080,279,2018,726,4.944851554,4.363862664
Acer,Others,23.04,no,no,5,2,32,4,4500,544.3,2018,699,5.793988743,5.066006927
Acer,Android,17.78,yes,no,13,2,16,4,3400,260,2016,1085,5.128951521,4.632298853
Acer,Android,12.83,yes,no,13,5,32,4,4080,169,2016,1079,5.52684639,4.710160633
Acer,Android,12.7,yes,no,8,2,32,4,2000,126,2016,617,4.784737955,3.781686504
Acer,Android,25.43,no,no,5,2,16,4,6100,147.5,2016,570,5.439773525,4.337682821
Acer,Android,12.83,yes,no,13,13,32,4,4020,166,2015,714,5.434376811,4.368307963
Acer,Android,12.83,yes,no,13,5,16,4,5000,147.5,2016,549,5.303304908,4.430935839
Acer,Android,12.7,yes,no,8,5,32,4,2000,125,2016,893,4.69701984,4.070564034
Acer,Android,20.32,no,no,5,2,32,4,4420,353.8,2015,767,5.862095907,4.998832582
Acer,Windows,12.83,yes,no,21,8,32,4,2870,150,2015,824,5.391215549,4.590969837
Acer,Android,10.29,yes,no,5,5,32,4,2000,142,2015,988,4.710610698,3.781686504
Acer,Android,10.29,no,no,5,2,32,4,2000,142,2015,961,4.507226542,3.616577542
Acer,Android,12.83,yes,no,8,8,32,4,4000,165,2015,942,5.294710871,4.556295018
Acer,Android,12.7,yes,no,8,8,32,4,2420,145,2015,874,5.017941869,4.354141431
Acer,Android,25.43,no,no,5,2,16,4,5910,540,2015,899,5.517854422,4.624188192
Acer,Android,20.32,no,no,5,0.3,16,4,4550,355,2015,994,5.188390887,4.226687749
Acer,Android,12.7,yes,no,13,5,32,4,2300,110,2015,592,5.301910902,4.488524004
Acer,Android,12.7,no,no,8,2,32,4,2000,118,2015,934,4.862676516,3.721104601
Acer,Android,10.16,no,no,5,2,32,4,1300,120,2015,603,4.493232533,3.89914038
Acer,Windows,10.16,no,no,5,2,16,4,1300,119,2015,697,4.377767578,3.755369195
Acer,Android,10.29,yes,no,5,2,32,4,2000,145,2015,1044,4.859812404,3.642049867
Acer,Android,12.7,yes,no,13,5,16,4,2300,116,2014,579,5.303503893,4.028916757
Acer,Android,12.7,no,no,8,2,16,4,2000,150,2014,569,5.014693714,4.348728349
Acer,Android,12.88,yes,no,13,2,16,4,2700,164,2014,723,5.560412364,4.342375829
Acer,Android,12.7,no,no,13,2,32,4,2100,110,2014,899,5.192345553,4.154969184
Acer,Android,12.7,no,no,8,2,16,4,3500,155,2014,886,5.300564839,4.405010471
Acer,Android,12.7,yes,no,8,2,16,4,2500,155,2014,936,5.307128435,4.49903159
Acer,Android,10.16,no,no,2,2,16,4,1300,130,2014,685,4.509429914,3.840312158
Acer,Android,20.32,no,no,5,2,16,4,4600,360,2014,611,5.29576411,4.66334475
Acer,Android,17.78,no,no,2,0.3,16,4,3400,298,2014,920,4.707546253,4.094344562
Acer,Android,17.78,no,no,5,0.3,16,4,3400,298,2014,1007,5.009834974,4.063369758
Acer,Android,17.78,no,no,5,0.3,32,4,3700,159.5,2014,724,4.497584975,4.065945088
Acer,Android,10.34,no,no,13,2,16,4,2500,134,2014,642,5.307623926,4.294424174
Acer,Android,10.16,no,no,5,1.3,16,4,1630,122,2014,719,4.600961341,3.63758616
Acer,Android,17.78,no,no,0.3,2,16,4,2955,323,2014,1082,4.863835309,4.405254761
Acer,Android,17.78,no,no,0.3,2,32,4,2955,315,2014,690,4.585477553,4.040943785
Acer,Android,18.01,no,no,5,2,16,4,4000,380,2014,801,4.856706812,4.433788569
Acer,Android,12.7,no,no,5,0.3,16,4,2000,150,2014,1015,5.138441999,3.470723444
Acer,Android,15.24,yes,no,13,2,16,4,3300,229,2013,635,5.826914144,4.631617356
Acer,Android,7.75,no,no,3.15,0.3,16,4,1500,120,2013,901,4.610356713,3.041661205
Acer,Android,12.88,no,no,8,2,32,4,2400,195,2013,946,5.764846216,4.060270582
Acer,Android,25.43,no,no,5,0.3,16,4,7300,560,2013,656,5.242963206,4.611549793
Acer,Android,18.01,no,no,5,0.3,32,4,4960,410,2013,905,4.793059547,4.513712575
Acer,Android,10.29,no,no,8,2,16,4,2000,140,2013,562,5.201035244,4.254193263
Acer,Android,7.75,no,no,3,0.3,16,4,1300,110,2013,942,4.611052849,3.485844856
Acer,Android,10.24,no,no,8,0.3,16,4,2000,140,2013,761,5.199601394,4.343805422
Acer,Android,10.29,no,no,5,0.3,16,4,1760,130,2013,825,5.145748768,3.757238792
Acer,Android,17.78,no,no,0.3,0.3,32,4,2640,339.9,2013,558,4.709890497,4.126004715
Acer,Android,17.78,no,no,0.3,0.3,32,4,2710,320,2013,592,4.595927605,4.291965156
Alcatel,Android,12.83,yes,no,5,5,16,4,3230,130,2019,302,4.786574656,3.832763324
Alcatel,Android,12.7,no,no,5,2,32,4,3230,148,2019,211,4.257454983,3.997650091
Alcatel,Android,15.29,no,no,8,8,32,4,4000,158,2018,670,5.190676475,4.065945088
Alcatel,Android,12.88,yes,no,12,5,32,4,3000,144,2018,591,5.440033919,4.721885986
Alcatel,Android,15.24,yes,no,8,5,16,4,3000,155,2018,586,5.065249734,3.952588967
Alcatel,Android,12.83,yes,no,13,5,16,4,3000,145,2018,538,5.130904126,4.537961436
Alcatel,Android,12.78,yes,no,8,5,16,4,3000,151,2018,600,4.61045619,4.105119635
Alcatel,Android,15.24,yes,no,8,5,16,4,3000,169,2018,707,4.850153504,4.428074948
Alcatel,Android,25.43,no,no,2,2,16,4,4000,415,2018,636,4.594008121,4.338727617
Alcatel,Android,17.78,no,no,2,0.3,32,4,2580,245,2018,564,4.248209487,4.013857311
Alcatel,Android,12.75,yes,no,12,8,32,4,2850,147,2017,716,4.929280615,4.560800238
Alcatel,Android,12.75,yes,no,13,5,16,4,2800,155,2017,751,4.787991618,4.284689402
Alcatel,Android,15.24,yes,no,12,5,32,4,4000,175,2017,823,5.557599964,4.6404408
Alcatel,Android,12.83,yes,no,16,8,32,4,4000,164,2017,839,5.24549659,4.651767471
Alcatel,Android,12.7,yes,no,5,2,32,4,2050,159.5,2017,687,4.6025668,3.934371409
Alcatel,Android,12.75,yes,no,8,5,32,4,2800,159.5,2017,619,5.299266916,4.410614092
Alcatel,Android,12.7,yes,no,13,5,16,4,2460,159.5,2017,866,5.006894974,4.371218436
Alcatel,Android,15.24,yes,no,8,5,32,4,3000,159.5,2017,884,5.193456726,4.543720224
Alcatel,Android,12.7,yes,no,13,5,16,4,2460,156,2016,754,5.295312858,4.07973841
Alcatel,Android,12.83,yes,no,8,5,16,4,2500,163.9,2016,1063,4.389002248,3.998567607
Alcatel,Android,12.7,yes,no,13,5,16,4,2150,140,2015,769,5.306731865,4.632396172
Alcatel,Android,12.7,no,no,8,5,32,4,2000,148,2016,989,4.097672352,3.013572192
Alcatel,Android,12.83,yes,no,13,5,32,4,3000,159.95,2016,811,4.942855972,4.332442405
Alcatel,Android,12.83,yes,no,13,5,16,4,2960,159.95,2016,911,5.002871903,4.390118805
Alcatel,Android,12.83,yes,no,8,5,16,4,2500,159.95,2016,987,4.706733501,4.026422546
Alcatel,Android,12.7,yes,no,8,5,32,4,2500,159.95,2016,649,4.372481222,3.999484281
Alcatel,Android,12.83,yes,no,16,8,32,4,3000,149,2016,1006,5.389938934,4.555664766
Alcatel,Android,12.75,yes,no,13,8,16,4,2610,135,2016,708,5.301113454,4.351180755
Alcatel,Android,17.78,no,no,2,0.3,32,4,2580,159.95,2016,813,4.384274107,3.850360345
Alcatel,Android,15.24,no,no,13,8,32,4,2580,179,2016,770,4.796699224,4.268717949
Alcatel,Android,15.24,yes,no,8,5,32,4,2580,159.95,2016,780,4.619467491,4.35850209
Alcatel,Android,10.16,no,no,2,0.3,16,4,1500,159.95,2016,893,4.085303818,3.674526948
Alcatel,Android,12.83,yes,no,5,2,32,4,2580,174,2016,622,4.78857449,4.138999203
Alcatel,Android,12.83,yes,no,8,2,16,4,2500,173,2015,1040,4.880982086,4.129550818
Alcatel,Android,12.7,yes,no,13,5,16,4,3000,140,2015,566,5.441161511,4.288539792
Alcatel,Android,12.83,yes,no,13,8,16,4,3500,147,2015,1041,4.862908382,4.475744639
Alcatel,Android,10.29,yes,no,5,0.3,16,4,2000,144.9,2015,562,4.872445449,3.955465563
Alcatel,Android,12.83,yes,no,13,8,16,4,2910,141,2015,1073,5.527085073,4.261552481
Alcatel,Android,10.34,yes,no,13,5,32,4,2000,110,2015,736,5.306384738,4.577593418
Alcatel,Android,12.83,yes,no,5,2,32,4,2800,142.95,2015,658,4.780718858,4.135806352
Alcatel,Android,20.32,no,no,2,0.3,16,4,3240,335,2015,686,4.602667056,4.385894146
Alcatel,Android,17.78,yes,no,2,0.3,16,4,2820,260,2015,893,4.870453263,4.244917421
Alcatel,Android,17.78,no,no,2,0.3,16,4,2820,260,2015,917,4.602265973,4.097340071
Alcatel,Android,17.78,no,no,2,0.3,16,4,2820,260,2015,976,4.377139713,3.974246349
Alcatel,Android,23.01,yes,no,5,2,32,4,4600,380,2015,713,5.524177225,4.911404104
Alcatel,Android,12.7,yes,no,5,2,16,4,2820,142.95,2015,732,4.377642036,3.961955374
Alcatel,Android,10.29,yes,no,5,0.3,16,4,2820,125,2015,629,4.064057161,3.341801172
Alcatel,Android,10.16,yes,no,2,0.3,16,4,2820,110,2015,1092,3.919197209,3.021887231
Alcatel,Others,7.75,no,no,2,0.3,512,0.25,2820,98,2015,786,3.67832394,2.863343086
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,114,2014,829,4.86190324,3.927699485
Alcatel,Android,7.75,no,no,2,0.3,16,4,1300,101,2014,803,4.362206507,3.539508997
Alcatel,Android,12.7,no,no,5,0.3,16,4,2000,149,2014,702,4.795873187,3.586292865
Alcatel,Others,7.75,no,no,1.3,0.3,256,0.25,1000,93,2014,672,3.323956301,2.506341931
Alcatel,Android,10.29,yes,no,5,0.3,32,4,2000,147,2014,929,5.183467525,3.90499839
Alcatel,Android,10.29,yes,no,5,0.3,32,4,2000,147,2014,658,4.865378281,4.160912273
Alcatel,Android,12.7,no,no,5,0.3,16,4,2000,149.1,2014,718,4.51338379,3.927305629
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,121.1,2014,969,4.115942962,3.645449896
Alcatel,Android,20.32,yes,no,5,3,32,4,4100,327,2014,794,5.516850305,4.596230344
Alcatel,Android,20.32,yes,no,5,2,32,4,4060,310,2014,892,5.634146539,4.554718642
Alcatel,Android,15.24,yes,no,13.1,5,16,4,3100,175,2014,654,6.127938481,4.536248741
Alcatel,Android,7.75,no,no,2,0.3,16,4,1300,100,2014,921,4.394572604,2.779440197
Alcatel,Android,10.29,no,no,5,0.3,16,4,1800,150,2014,632,4.590259573,3.921775297
Alcatel,Android,10.16,no,no,3.15,0.3,16,4,1300,116,2014,867,3.685373315,3.385745277
Alcatel,Others,5.28,no,no,3.15,0.3,16,4,750,98,2014,1029,3.932413695,3.314549575
Alcatel,Others,5.18,no,no,2,0.3,128,0.25,750,95,2014,787,3.907613297,3.601413428
Alcatel,Others,5.18,no,no,0.3,0.3,16,0.25,850,77.9,2014,809,3.371768571,1.617406082
Alcatel,Others,5.18,no,no,2,0.3,128,4,850,85,2014,656,3.01406323,2.335052283
Alcatel,Android,12.93,yes,no,8,2,32,4,3400,182,2014,578,5.637820719,4.742755849
Alcatel,Android,12.7,yes,no,5,0.3,16,4,3000,162,2014,753,4.940641922,4.162781724
Alcatel,Android,10.16,yes,no,5,0.3,16,4,2000,130,2014,951,4.799008503,3.56671182
Alcatel,Others,17.78,no,no,0.3,0.3,16,4,2000,285,2014,701,4.38887811,3.994708372
Alcatel,Others,10.29,no,no,5,0.3,16,4,1700,103,2014,955,4.224787858,3.268808194
Alcatel,Others,7.75,no,no,0.3,0.3,16,4,1300,100,2014,785,3.525183361,3.02431973
Alcatel,Android,12.7,yes,no,8,1.3,32,4,2150,126,2014,653,5.637108341,4.411706789
Alcatel,Android,12.7,no,no,8,2,32,4,2000,128,2014,834,5.298867215,3.943134
Alcatel,Android,10.29,yes,no,8,2,16,4,2000,116,2014,568,5.291292752,4.222884351
Alcatel,Android,10.29,no,no,8,0.3,16,4,1700,110,2014,571,5.07567369,3.998384171
Alcatel,Others,5.18,no,no,2,0.3,16,4,1000,89,2013,606,4.104954741,2.83085763
Alcatel,Android,12.7,no,no,13.1,2,16,4,2500,125,2014,540,5.671155972,4.004055091
Alcatel,Android,12.83,no,no,8,2,16,4,2500,189,2014,906,4.954770161,4.234251422
Alcatel,Android,10.29,no,no,5,0.3,16,4,1800,130,2013,967,4.701752284,3.715277928
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,136.5,2013,904,4.255754544,3.711618941
Alcatel,Android,12.7,no,no,5,0.3,16,4,1800,162,2013,684,4.870376562,3.912422925
Alcatel,Android,10.29,no,no,5,0.3,16,4,1800,157,2013,921,4.60366906,3.937495801
Alcatel,Android,10.16,no,no,5,0.3,16,4,1300,110,2013,764,4.3797741,3.557346064
Alcatel,Android,7.75,no,no,2,0.3,16,4,1300,100,2013,837,4.264087337,3.215670694
Alcatel,Android,10.34,no,no,13,1.3,16,4,2000,117.4,2013,692,5.888268354,4.793805105
Alcatel,Android,15.24,no,no,13,2,32,4,3400,177.6,2013,817,5.911798852,4.55744945
Alcatel,Android,10.34,yes,no,8,1.3,16,4,2000,110,2013,586,5.068212139,3.643620548
Alcatel,Android,10.24,no,no,5,0.3,16,4,1700,96,2013,831,4.866995844,3.156148995
Alcatel,Android,7.75,no,no,2,0.3,512,0.25,1300,118,2013,858,3.934957977,2.842581094
Alcatel,Android,12.7,no,no,13.1,2.1,32,4,2000,130,2013,608,5.913421921,4.674696249
Alcatel,Others,7.75,no,no,3.15,0.3,16,0.25,1400,108,2013,858,4.801969762,3.526654599
Alcatel,Android,10.16,no,no,5,0.3,16,4,1500,119.5,2013,1084,5.390075792,3.609294975
Alcatel,Android,12.7,no,no,5,0.3,16,4,2500,163,2013,789,5.136621628,3.667144962
Alcatel,Android,11.81,no,no,8,1.3,16,4,1800,115,2013,585,5.589044797,3.54702783
Alcatel,Android,11.84,no,no,8,2,16,4,1800,109,2013,898,5.435467205,3.996731733
Alcatel,Android,7.75,no,no,2,0.3,512,0.25,1400,118,2013,911,4.602065371,3.63968921
Alcatel,Android,7.75,no,no,3.15,0.3,16,4,1400,122,2013,597,4.610257225,3.387774361
Alcatel,Android,10.16,no,no,5,0.3,16,4,1400,136.5,2013,900,4.953782716,3.756538103
Alcatel,Android,10.29,no,no,5,0.3,16,4,1800,139,2013,573,5.010835274,4.123093976
Alcatel,Android,12.7,yes,no,8,1.3,16,4,2500,135,2013,1042,5.862067454,4.234541193
Alcatel,Android,12.7,no,no,12,1,16,4,2500,130,2013,733,6.430783428,4.812997033
Alcatel,Android,12.7,no,no,8,0.3,16,4,2500,135,2013,847,5.398117452,4.365643155
Others,Android,15.29,yes,no,12,8,32,4,4000,168,2018,396,5.391488897,4.491441421
Others,Android,15.29,yes,no,12,16,32,4,3000,210,2018,616,5.803265753,4.930870326
Others,Android,15.24,yes,no,13,13,64,4,3050,156,2017,681,6.106866974,5.185540529
Others,Android,12.83,yes,no,13,13,32,4,3000,143.6,2018,492,5.395897695,4.829273277
Others,Android,12.7,yes,no,8,8,16,4,2500,145,2017,683,5.00428182,4.050044303
Others,Android,12.83,yes,no,13,13,64,4,3000,167.5,2017,825,6.039015849,5.181839728
Others,Android,12.83,yes,no,16,8,64,4,3000,144,2016,601,6.105997864,4.863758098
Others,Android,15.24,yes,no,13,5,64,4,5020,209.8,2016,636,6.039015849,4.617395156
Others,Android,12.83,yes,no,13,5,32,4,3150,147.6,2016,1046,5.704948461,4.534425781
Others,Android,12.7,yes,no,13,5,16,4,2350,128,2015,725,5.297967305,4.628984364
Others,Android,12.7,yes,no,13,5,16,4,2350,128,2015,636,5.185428584,4.323205074
Others,Android,12.7,yes,no,8,5,16,4,2400,137,2015,1048,5.084319367,4.072439727
Others,Android,12.83,yes,no,13,5,16,4,3150,155.3,2015,879,5.704915166,4.649952329
Others,Android,12.83,yes,no,13,5,16,4,3150,155.3,2015,816,5.525492779,4.277915338
Others,Android,10.34,yes,no,8,5,16,4,2000,143,2015,1044,5.302259586,3.860519163
Others,Android,12.7,no,no,5,2,16,4,2000,153,2015,580,4.781976562,3.663561646
Others,Android,12.7,no,no,8,5,16,4,4000,200,2016,1050,5.124261554,4.052654135
Others,Android,10.29,yes,no,5,0.3,32,4,1700,118.5,2016,650,4.860432367,3.529004086
Others,Android,12.7,yes,no,8,5,32,4,3140,154,2015,974,4.617395156,3.983971505
Others,Android,12.83,yes,no,13,5,16,4,6000,212,2015,1042,5.700276335,4.720550337
Others,Android,10.29,yes,no,5,2,16,4,4000,156.5,2015,672,4.947482479,3.716737782
Others,Android,12.7,yes,no,13,5,16,4,2100,130,2015,805,5.478094021,4.308110952
Others,Android,10.29,yes,no,8,2,32,4,1850,135.5,2015,664,4.944424264,4.266756065
Others,Android,15.24,yes,no,24,8,64,4,3500,204.4,2015,924,6.19068419,5.053439323
Others,Android,10.16,no,no,3.15,0.3,16,4,1400,118.5,2014,758,4.396545721,3.564449376
Others,Android,10.29,yes,no,5,0.3,32,4,1800,150,2014,945,4.941356667,3.664074335
Others,Android,10.16,no,no,3.15,0.3,16,4,1350,119.8,2014,1047,4.509649984,3.268808194
Others,Android,12.7,no,no,8,2,32,4,1920,149.7,2014,614,5.438905055,3.809103951
Others,Android,12.83,no,no,8,2,32,4,2400,146.4,2014,689,5.441551535,3.957760897
Others,Android,10.34,no,no,16,4,16,4,2200,139.2,2014,786,5.703449086,4.326249619
Others,Android,10.36,no,no,8,5,16,4,2050,97,2014,957,5.441291535,3.852485293
Others,Windows,10.16,no,no,5,0.3,16,4,1420,110,2014,706,4.482889551,3.276389731
Others,Windows,12.7,no,no,8,2,32,4,2000,156.2,2014,643,5.12942523,3.89324785
Others,Windows,10.34,no,no,8,2,32,4,1750,98.9,2014,1085,5.079725939,3.971988587
Others,Android,10.16,no,no,5,0.3,16,4,1500,118.7,2014,635,4.867226711,3.462292481
Others,Android,12.7,no,no,13,5,16,4,2300,129,2014,965,5.828268918,4.421728002
Others,Android,10.34,no,no,13,2,16,4,2100,143.1,2014,739,5.669260041,4.414009681
Others,Android,12.83,no,no,16,8,32,4,2500,150.5,2014,609,6.153795959,5.009301071
Others,Android,12.7,no,no,13,5,16,4,2500,143.5,2014,563,5.734667258,4.045504397
Others,Android,17.78,no,no,0.3,0.3,32,4,3000,402,2013,646,4.505460342,4.378144107
Others,Android,23.04,no,no,2,0.3,32,4,8000,645.4,2013,579,5.06940722,4.829992328
Others,Android,17.78,no,no,0.3,0.3,32,4,3000,282,2013,571,4.242620879,3.880738715
Others,Android,20.32,no,no,2,0.3,32,4,4400,472.4,2013,833,4.795625243,4.629472479
Others,Android,17.78,no,no,0.3,0.3,32,4,3000,289,2013,578,4.395312979,4.197953545
Others,Android,18.01,no,no,5,2,32,4,4000,374,2013,724,5.241217775,4.292375413
Others,Android,18.01,no,no,5,0.3,32,4,4000,357,2013,960,5.016219672,4.324662317
Others,Others,5.18,no,no,0.08,2,16,4,1000,80,2014,1008,2.942331497,2.630448955
Others,Android,11.81,no,no,8,1,16,4,2100,131.9,2014,556,5.396940235,4.338988645
Others,Android,10.24,no,no,5,0.3,16,4,1700,153.7,2014,1048,4.852811209,3.568969157
Others,Android,11.76,no,no,5,0.3,16,4,1700,147.7,2013,661,5.0681492,3.655064106
Others,Android,10.29,no,no,8,2,16,4,3000,147.7,2013,783,5.596531284,4.137563681
Others,Android,12.7,no,no,13,5,32,4,2000,129.4,2013,998,5.885631698,4.589447226
Others,Android,7.75,no,no,2,0.3,16,4,1200,110.6,2013,695,4.399620943,3.360028105
Others,Android,10.16,no,no,3.15,0.3,16,4,1700,137.7,2013,1091,4.614129927,3.510350696
Others,Android,10.29,no,no,5,0.3,16,4,1800,142,2013,1085,4.800572482,3.743841012
Others,Android,10.34,no,no,8,2,32,4,1800,143,2014,617,5.304349139,4.34549231
Others,Android,10.34,no,no,8,2,16,4,1800,124.9,2013,601,5.436861176,3.606584211
Others,Android,12.78,no,no,8,1,16,4,3000,176.9,2013,1088,5.436904706,4.033000932
Others,Others,5.28,no,no,2,0.3,16,4,1280,113.6,2013,1046,3.047850228,2.915606229
Others,Android,7.75,no,no,2,0.3,512,0.25,1500,122.7,2013,977,4.249066507,3.314549575
Others,Android,10.29,no,no,8,1,16,4,2100,140.7,2013,822,5.134856817,4.035478809
Others,Android,25.43,no,no,2,0.3,32,4,3830,500,2017,878,5.127884854,4.672641901
Others,Android,20.32,no,no,2,0.3,16,4,3210,369,2017,790,4.699479865,4.154655409
Others,Android,17.78,no,no,2,0.3,32,4,2980,295,2017,552,4.207822046,4.082777926
